t_s,Ux_T1_cm,Ux_T2_cm,Uy_T1_cm,Uy_T2_cm
0.0200,-0.00004416,-0.00004416,-0.00000000,-0.00000000
0.0400,-0.00024266,-0.00024264,0.00000009,0.00000008
0.0600,-0.00039393,-0.00039393,0.00000036,0.00000034
0.0800,-0.00035500,-0.00035498,0.00000039,0.00000037
0.1000,-0.00021501,-0.00021501,0.00000064,0.00000064
0.1200,-0.00008787,-0.00008789,0.00000046,0.00000046
0.1400,-0.00026108,-0.00026108,0.00000063,0.00000062
0.1600,-0.00068899,-0.00068900,0.00000047,0.00000046
0.1800,-0.00127683,-0.00127674,0.00000084,0.00000079
0.2000,-0.00169820,-0.00169816,0.00000130,0.00000125
0.2200,-0.00170144,-0.00170130,0.00000198,0.00000192
0.2400,-0.00119948,-0.00119945,0.00000255,0.00000252
0.2600,-0.00022300,-0.00022295,0.00000252,0.00000250
0.2800,0.00095260,0.00095254,0.00000163,0.00000166
0.3000,0.00221012,0.00220999,-0.00000049,-0.00000042
0.3200,0.00335882,0.00335870,-0.00000335,-0.00000325
0.3400,0.00448897,0.00448873,-0.00000660,-0.00000645
0.3600,0.00560725,0.00560712,-0.00000972,-0.00000956
0.3800,0.00636592,0.00636563,-0.00001170,-0.00001147
0.4000,0.00617538,0.00617520,-0.00001217,-0.00001199
0.4200,0.00455447,0.00455423,-0.00001033,-0.00001017
0.4400,0.00141471,0.00141465,-0.00000647,-0.00000643
0.4600,-0.00289974,-0.00289965,-0.00000002,-0.00000011
0.4800,-0.00759067,-0.00759039,0.00000762,0.00000738
0.5000,-0.01214867,-0.01214809,0.00001636,0.00001597
0.5200,-0.01572680,-0.01572622,0.00002445,0.00002397
0.5400,-0.01759210,-0.01759130,0.00003033,0.00002975
0.5600,-0.01754472,-0.01754415,0.00003277,0.00003223
0.5800,-0.01529212,-0.01529149,0.00003062,0.00003011
0.6000,-0.01091895,-0.01091862,0.00002360,0.00002326
0.6200,-0.00536754,-0.00536732,0.00001253,0.00001235
0.6400,0.00099276,0.00099277,-0.00000039,-0.00000036
0.6600,0.00940732,0.00940698,-0.00001460,-0.00001430
0.6800,0.02040758,0.02040692,-0.00002919,-0.00002856
0.7000,0.03179793,0.03179657,-0.00004345,-0.00004241
0.7200,0.03815746,0.03815593,-0.00005533,-0.00005412
0.7400,0.03377346,0.03377185,-0.00006023,-0.00005911
0.7600,0.01603738,0.01603656,-0.00005418,-0.00005364
0.7800,-0.01455861,-0.01455797,-0.00002939,-0.00002987
0.8000,-0.04436286,-0.04436075,0.00001674,0.00001533
0.8200,-0.05297041,-0.05296765,0.00006546,0.00006372
0.8400,-0.03714354,-0.03714148,0.00010607,0.00010484
0.8600,-0.00733597,-0.00733595,0.00011734,0.00011714
0.8800,0.02048716,0.02048572,0.00008999,0.00009058
0.9000,0.03781151,0.03780843,0.00002410,0.00002539
0.9200,0.04576507,0.04576257,-0.00006742,-0.00006602
0.9400,0.04393064,0.04392883,-0.00015069,-0.00014924
0.9600,0.03758407,0.03758414,-0.00019449,-0.00019336
0.9800,0.04434328,0.04434348,-0.00018820,-0.00018681
1.0000,0.07419710,0.07419566,-0.00014617,-0.00014389
1.0200,0.11550746,0.11550275,-0.00009053,-0.00008677
1.0400,0.11644548,0.11643763,-0.00005620,-0.00005221
1.0600,0.01451599,0.01451374,0.00000442,0.00000464
1.0800,-0.12905668,-0.12905458,0.00008575,0.00008207
1.1000,-0.20576547,-0.20575364,0.00014636,0.00013908
1.1200,-0.18195126,-0.18194104,0.00022678,0.00022134
1.1400,-0.08375042,-0.08374323,0.00025485,0.00025198
1.1600,0.01011803,0.01011837,0.00025572,0.00025604
1.1800,0.04813436,0.04812501,0.00015868,0.00016082
1.2000,0.01320649,0.01320308,0.00002645,0.00002609
1.2200,-0.04590657,-0.04591219,-0.00010912,-0.00010956
1.2400,-0.05657052,-0.05656030,-0.00020900,-0.00021215
1.2600,0.01654772,0.01655165,-0.00022959,-0.00022811
1.2800,0.15792597,0.15792920,-0.00021940,-0.00021521
1.3000,0.28509324,0.28508162,-0.00018344,-0.00017393
1.3200,0.32865739,0.32863463,-0.00020003,-0.00018929
1.3400,0.25370635,0.25368902,-0.00023965,-0.00023205
1.3600,0.05732365,0.05730838,-0.00027987,-0.00027629
1.3800,-0.26683440,-0.26681245,-0.00018026,-0.00019098
1.4000,-0.52288387,-0.52285679,0.00016195,0.00014708
1.4200,-0.44496593,-0.44492824,0.00045807,0.00044169
1.4400,-0.10028562,-0.10027621,0.00073916,0.00073649
1.4600,0.30812141,0.30809522,0.00070802,0.00071855
1.4800,0.52006123,0.52002883,0.00038163,0.00039680
1.5000,0.42122103,0.42117153,-0.00021505,-0.00019808
1.5200,0.04502467,0.04502955,-0.00085307,-0.00085493
1.5400,-0.42199101,-0.42196851,-0.00104068,-0.00105147
1.5600,-0.56490069,-0.56484257,-0.00084467,-0.00086487
1.5800,-0.29896397,-0.29892419,-0.00023326,-0.00024314
1.6000,0.16198430,0.16197322,0.00053961,0.00054672
1.6200,0.44781271,0.44778394,0.00104776,0.00105976
1.6400,0.29083461,0.29076856,0.00122877,0.00124223
1.6600,-0.20039435,-0.20039917,0.00085120,0.00084068
1.6800,-0.62551661,-0.62549601,0.00039120,0.00037360
1.7000,-0.54424899,-0.54418830,-0.00032248,-0.00034186
1.7200,-0.06653095,-0.06648147,-0.00071564,-0.00071857
1.7400,0.43234640,0.43232938,-0.00088512,-0.00086757
1.7600,0.57443763,0.57441351,-0.00071393,-0.00069964
1.7800,0.29152397,0.29144171,-0.00036171,-0.00034621
1.8000,-0.14597588,-0.14597765,0.00001283,0.00000178
1.8200,-0.44658000,-0.44657282,0.00046162,0.00045203
1.8400,-0.38800557,-0.38793649,0.00070525,0.00068899
1.8600,-0.06523035,-0.06518326,0.00080497,0.00080366
1.8800,0.28548651,0.28547024,0.00057579,0.00058704
1.9000,0.38136824,0.38133861,0.00013451,0.00014268
1.9200,0.19854900,0.19845415,-0.00040697,-0.00039361
1.9400,-0.11376327,-0.11375216,-0.00087760,-0.00088950
1.9600,-0.35042175,-0.35041573,-0.00088485,-0.00088792
1.9800,-0.34599411,-0.34589396,-0.00064565,-0.00066386
2.0000,-0.18654546,-0.18649705,0.00009086,0.00008912
2.0200,0.09103805,0.09103425,0.00071532,0.00071717
2.0400,0.32307735,0.32303074,0.00110113,0.00110896
2.0600,0.35010838,0.34999089,0.00094617,0.00096427
2.0800,0.05087923,0.05088326,0.00041871,0.00041104
2.1000,-0.35083783,-0.35084234,-0.00011096,-0.00011187
2.1200,-0.43991108,-0.43978588,-0.00077253,-0.00079715
2.1400,-0.23900042,-0.23895679,-0.00087606,-0.00087590
2.1600,0.11277809,0.11279104,-0.00074581,-0.00074640
2.1800,0.37476790,0.37471350,-0.00021186,-0.00019951
2.2000,0.43001494,0.42990038,0.00018752,0.00020587
2.2200,0.23371741,0.23371563,0.00049937,0.00049884
2.2400,-0.08306222,-0.08308842,0.00054237,0.00055043
2.2600,-0.29510798,-0.29498080,0.00034015,0.00031797
2.2800,-0.27940068,-0.27938512,0.00010823,0.00011082
2.3000,-0.00480612,-0.00477062,-0.00021732,-0.00022730
2.3200,0.30027687,0.30020111,-0.00041360,-0.00039750
2.3400,0.42168547,0.42160156,-0.00057312,-0.00056100
2.3600,0.22283203,0.22282617,-0.00051704,-0.00051255
2.3800,-0.11393607,-0.11394484,-0.00030098,-0.00029738
2.4000,-0.31770124,-0.31756974,-0.00004687,-0.00006845
2.4200,-0.22752644,-0.22752923,0.00035312,0.00035812
2.4400,0.12853253,0.12857281,0.00045082,0.00044235
2.4600,0.40819726,0.40808625,0.00048609,0.00051014
2.4800,0.41649058,0.41643026,0.00015118,0.00015750
2.5000,0.12984162,0.12981568,-0.00020619,-0.00019856
2.5200,-0.26692340,-0.26689951,-0.00056671,-0.00057435
2.5400,-0.49719433,-0.49706770,-0.00061242,-0.00063387
2.5600,-0.39407989,-0.39406399,-0.00034554,-0.00035015
2.5800,-0.00212300,-0.00207281,0.00009730,0.00008669
2.6000,0.41650185,0.41637982,0.00050214,0.00052679
2.6200,0.62573341,0.62568361,0.00059063,0.00060064
2.6400,0.48795591,0.48788418,0.00032713,0.00035124
2.6600,0.10343507,0.10346323,-0.00021394,-0.00021554
2.6800,-0.34739218,-0.34730597,-0.00070182,-0.00071184
2.7000,-0.59254327,-0.59249823,-0.00076169,-0.00077913
2.7200,-0.40885668,-0.40879885,-0.00055240,-0.00057007
2.7400,-0.02598677,-0.02606611,0.00004115,0.00004647
2.7600,0.25452919,0.25450604,0.00066615,0.00066792
2.7800,0.27005734,0.26999047,0.00104996,0.00106565
2.8000,0.06120289,0.06123648,0.00099300,0.00098888
2.8200,-0.18908900,-0.18904899,0.00053494,0.00053321
2.8400,-0.27502917,-0.27499018,-0.00005920,-0.00007150
2.8600,-0.09922953,-0.09921178,-0.00069567,-0.00069714
2.8800,0.14652077,0.14646456,-0.00099672,-0.00099226
2.9000,0.30494323,0.30492265,-0.00094373,-0.00093450
2.9200,0.29421902,0.29417276,-0.00062973,-0.00061788
2.9400,0.10777626,0.10781673,-0.00012151,-0.00012143
2.9600,-0.09958797,-0.09957030,0.00036924,0.00037053
2.9800,-0.27408521,-0.27404324,0.00073168,0.00071758
3.0000,-0.38707797,-0.38707919,0.00097049,0.00096274
3.0200,-0.31501328,-0.31503784,0.00090478,0.00089090
3.0400,-0.14536215,-0.14537171,0.00062698,0.00062445
3.0600,-0.02062353,-0.02064140,0.00022753,0.00022607
3.0800,0.11064251,0.11068367,-0.00025863,-0.00025510
3.1000,0.20301757,0.20302034,-0.00070702,-0.00069910
3.1200,0.15714282,0.15716478,-0.00089548,-0.00089231
3.1400,-0.02045957,-0.02048794,-0.00080909,-0.00080628
3.1600,-0.26128522,-0.26129405,-0.00030756,-0.00031995
3.1800,-0.37410581,-0.37410887,0.00035009,0.00034199
3.2000,-0.22998804,-0.22996888,0.00093829,0.00092616
3.2200,0.11321803,0.11324688,0.00119679,0.00120424
3.2400,0.39946528,0.39945496,0.00093097,0.00094093
3.2600,0.40657480,0.40656000,0.00029774,0.00031243
3.2800,0.20132855,0.20127007,-0.00059753,-0.00059039
3.3000,-0.06266918,-0.06267667,-0.00128699,-0.00129175
3.3200,-0.17830844,-0.17831380,-0.00154943,-0.00155078
3.3400,-0.10543215,-0.10537417,-0.00124599,-0.00125495
3.3600,0.02389263,0.02392743,-0.00038502,-0.00037788
3.3800,0.09023817,0.09025414,0.00056451,0.00056165
3.4000,0.03173809,0.03171154,0.00137655,0.00138214
3.4200,-0.08326201,-0.08332225,0.00161138,0.00160566
3.4400,-0.16051166,-0.16052822,0.00132781,0.00132293
3.4600,-0.12463291,-0.12464496,0.00049372,0.00049143
3.4800,-0.04329421,-0.04322593,-0.00043276,-0.00043823
3.5000,0.04278391,0.04280887,-0.00116202,-0.00115444
3.5200,0.11794156,0.11797236,-0.00151596,-0.00151878
3.5400,0.10289045,0.10285001,-0.00126214,-0.00125178
3.5600,-0.00239453,-0.00243538,-0.00058064,-0.00058623
3.5800,-0.15017255,-0.15018691,0.00039371,0.00039279
3.6000,-0.23581968,-0.23581240,0.00120304,0.00119341
3.6200,-0.20090259,-0.20083397,0.00166719,0.00165958
3.6400,-0.01850244,-0.01849576,0.00150156,0.00150384
3.6600,0.22879320,0.22880367,0.00072629,0.00072848
3.6800,0.37612834,0.37604966,-0.00036618,-0.00034769
3.7000,0.35068035,0.35063956,-0.00143142,-0.00142649
3.7200,0.18275132,0.18272581,-0.00203682,-0.00202446
3.7400,-0.04259696,-0.04255931,-0.00197559,-0.00198181
3.7600,-0.24206691,-0.24198831,-0.00109426,-0.00109889
3.7800,-0.29348048,-0.29344903,0.00020591,0.00019553
3.8000,-0.19455294,-0.19453327,0.00150190,0.00149384
3.8200,-0.03558188,-0.03566191,0.00230112,0.00230350
3.8400,0.09137668,0.09134035,0.00225096,0.00224842
3.8600,0.13788332,0.13783393,0.00135943,0.00137001
3.8800,0.10598634,0.10602380,-0.00012111,-0.00012408
3.9000,0.02510268,0.02515071,-0.00150957,-0.00150298
3.9200,-0.01642469,-0.01638790,-0.00242061,-0.00242509
3.9400,-0.00711680,-0.00710119,-0.00238079,-0.00237867
3.9600,0.02546059,0.02540537,-0.00147458,-0.00147343
3.9800,0.03680406,0.03679274,0.00001535,0.00001437
4.0000,0.00575719,0.00571837,0.00147036,0.00147455
4.0200,-0.06114377,-0.06109780,0.00237737,0.00236967
4.0400,-0.13077567,-0.13076294,0.00243007,0.00243168
4.0600,-0.14872870,-0.14870415,0.00156020,0.00154921
4.0800,-0.09814323,-0.09816153,0.00018818,0.00018985
4.1000,0.02951891,0.02947713,-0.00126786,-0.00127018
4.1200,0.16820288,0.16820037,-0.00221880,-0.00221181
4.1400,0.26275826,0.26274388,-0.00241463,-0.00240500
4.1600,0.27121969,0.27127999,-0.00176775,-0.00176182
4.1800,0.19192124,0.19191947,-0.00054920,-0.00053819
4.2000,0.04007923,0.04009893,0.00076499,0.00076039
4.2200,-0.12650430,-0.12655328,0.00183860,0.00183998
4.2400,-0.16710410,-0.16713847,0.00215107,0.00214025
4.2600,-0.09712422,-0.09713733,0.00171721,0.00171743
4.2800,0.00074274,0.00074259,0.00063849,0.00063687
4.3000,0.04437224,0.04443367,-0.00061556,-0.00061430
4.3200,0.01398957,0.01399218,-0.00163242,-0.00162931
4.3400,-0.06198522,-0.06195081,-0.00203152,-0.00203704
4.3600,-0.14713026,-0.14717315,-0.00158083,-0.00158058
4.3800,-0.17574063,-0.17573892,-0.00051911,-0.00052987
4.4000,-0.11433087,-0.11433905,0.00082073,0.00082150
4.4200,0.04566611,0.04568081,0.00180383,0.00180140
4.4400,0.21350401,0.21352903,0.00212036,0.00212894
4.4600,0.30902821,0.30899306,0.00150552,0.00151525
4.4800,0.26549904,0.26548917,0.00024695,0.00025388
4.5000,0.08702410,0.08695663,-0.00115395,-0.00114791
4.5200,-0.11268823,-0.11266540,-0.00215404,-0.00216166
4.5400,-0.21740665,-0.21739244,-0.00230414,-0.00230633
4.5600,-0.18697729,-0.18690559,-0.00155979,-0.00157012
4.5800,-0.08907506,-0.08903638,-0.00012122,-0.00012039
4.6000,0.02028771,0.02027312,0.00134239,0.00134077
4.6200,0.06557206,0.06554100,0.00234286,0.00234539
4.6400,0.03765035,0.03756433,0.00244182,0.00244390
4.6600,-0.03007373,-0.03007106,0.00160408,0.00160036
4.6800,-0.09675594,-0.09676236,0.00019602,0.00019644
4.7000,-0.09996569,-0.09988492,-0.00127751,-0.00128471
4.7200,-0.04655457,-0.04652394,-0.00221589,-0.00221307
4.7400,0.01186925,0.01188486,-0.00232683,-0.00232943
4.7600,0.00501770,0.00499313,-0.00148627,-0.00148339
4.7800,-0.06032027,-0.06037147,-0.00008184,-0.00008477
4.8000,-0.13436058,-0.13435040,0.00139094,0.00138606
4.8200,-0.15191782,-0.15192406,0.00236723,0.00236359
4.8400,-0.06518295,-0.06512156,0.00247003,0.00246485
4.8600,0.08505976,0.08504449,0.00162458,0.00163052
4.8800,0.18563359,0.18562866,0.00012996,0.00013236
4.9000,0.16510339,0.16504898,-0.00139537,-0.00138634
4.9200,0.06915678,0.06913204,-0.00247097,-0.00247117
4.9400,-0.04403843,-0.04401182,-0.00259560,-0.00259530
4.9600,-0.09016352,-0.09013026,-0.00176526,-0.00176817
4.9800,-0.04752772,-0.04745259,-0.00024935,-0.00025220
5.0000,0.04546930,0.04544856,0.00133511,0.00133873
5.0200,0.13293594,0.13291870,0.00237883,0.00237970
5.0400,0.15567168,0.15557903,0.00250160,0.00250979
5.0600,0.10930059,0.10926737,0.00159951,0.00159959
5.0800,0.00901604,0.00901711,0.00009128,0.00009407
5.1000,-0.07349310,-0.07344478,-0.00146532,-0.00146909
5.1200,-0.09482260,-0.09474524,-0.00244298,-0.00244549
5.1400,-0.04504141,-0.04503607,-0.00248406,-0.00248439
5.1600,0.03729549,0.03729993,-0.00158015,-0.00158031
5.1800,0.04087932,0.04080436,-0.00005516,-0.00005121
5.2000,-0.07747723,-0.07748491,0.00151918,0.00151374
5.2200,-0.21332235,-0.21333098,0.00257438,0.00257017
5.2400,-0.24080224,-0.24075245,0.00268007,0.00266903
5.2600,-0.12526603,-0.12523305,0.00184135,0.00183911
5.2800,0.08627286,0.08626119,0.00028770,0.00028926
5.3000,0.25925929,0.25923636,-0.00135257,-0.00134374
5.3200,0.27661917,0.27655183,-0.00256078,-0.00255048
5.3400,0.12441318,0.12442901,-0.00281816,-0.00281575
5.3600,-0.08074754,-0.08073638,-0.00205249,-0.00205213
5.3800,-0.19856068,-0.19847847,-0.00050587,-0.00051582
5.4000,-0.13480033,-0.13478106,0.00123555,0.00123418
5.4200,0.09273893,0.09272593,0.00246579,0.00246548
5.4400,0.27676810,0.27669857,0.00273406,0.00274551
5.4600,0.18620712,0.18612994,0.00193348,0.00193783
5.4800,-0.12480210,-0.12480189,0.00048880,0.00048553
5.5000,-0.40577920,-0.40575076,-0.00116909,-0.00118156
5.5200,-0.49634090,-0.49622628,-0.00217244,-0.00219058
5.5400,-0.28517047,-0.28513367,-0.00231932,-0.00232465
5.5600,0.10557945,0.10560918,-0.00146455,-0.00146623
5.5800,0.47634156,0.47625450,-0.00013141,-0.00010988
5.6000,0.61720734,0.61713797,0.00108106,0.00109540
5.6200,0.38941889,0.38936183,0.00179648,0.00181362
5.6400,-0.04693093,-0.04692259,0.00169137,0.00168645
5.6600,-0.41080022,-0.41072337,0.00095824,0.00094559
5.6800,-0.47580775,-0.47577153,-0.00009776,-0.00011211
5.7000,-0.24505117,-0.24500211,-0.00098642,-0.00099786
5.7200,0.12286647,0.12280266,-0.00144291,-0.00143336
5.7400,0.38889979,0.38887729,-0.00138475,-0.00137806
5.7600,0.39092082,0.39086432,-0.00081282,-0.00079331
5.7800,0.14346406,0.14348772,-0.00009603,-0.00009697
5.8000,-0.25153175,-0.25148778,0.00072274,0.00071850
5.8200,-0.49428629,-0.49425215,0.00128510,0.00126682
5.8400,-0.38223010,-0.38219825,0.00144462,0.00143118
5.8600,-0.00331951,-0.00338075,0.00110573,0.00110841
5.8800,0.33385321,0.33383393,0.00034639,0.00035309
5.9000,0.35551379,0.35545620,-0.00047546,-0.00045845
5.9200,0.11396198,0.11399639,-0.00124873,-0.00124972
5.9400,-0.21547581,-0.21543830,-0.00149676,-0.00149986
5.9600,-0.34034581,-0.34030180,-0.00119066,-0.00120417
5.9800,-0.15628656,-0.15625903,-0.00041873,-0.00042366
6.0000,0.19156026,0.19150611,0.00051981,0.00052747
6.0200,0.44488447,0.44485986,0.00116693,0.00117860
6.0400,0.39014872,0.39007671,0.00136526,0.00138137
6.0600,0.08838276,0.08840341,0.00088147,0.00088054
6.0800,-0.24401495,-0.24400067,0.00012244,0.00011748
6.1000,-0.34995455,-0.34990693,-0.00074138,-0.00075489
6.1200,-0.21055401,-0.21052130,-0.00120596,-0.00121245
6.1400,0.07439994,0.07437454,-0.00120812,-0.00120383
6.1600,0.28336970,0.28336840,-0.00074849,-0.00074202
6.1800,0.24945168,0.24939093,0.00000799,0.00002017
6.2000,0.03123467,0.03125982,0.00064411,0.00064098
6.2200,-0.22137250,-0.22137921,0.00113032,0.00112628
6.2400,-0.28054774,-0.28050698,0.00111309,0.00110158
6.2600,-0.15086148,-0.15085040,0.00077271,0.00076801
6.2800,0.04230556,0.04228463,0.00015412,0.00015719
6.3000,0.14885169,0.14885178,-0.00046539,-0.00046341
6.3200,0.09491361,0.09486572,-0.00092225,-0.00091459
6.3400,-0.06837536,-0.06833299,-0.00102219,-0.00102934
6.3600,-0.18085791,-0.18086487,-0.00068079,-0.00068170
6.3800,-0.10284370,-0.10278811,-0.00014581,-0.00015363
6.4000,0.09661772,0.09660464,0.00047875,0.00048453
6.4200,0.28675136,0.28672994,0.00083053,0.00083906
6.4400,0.30659057,0.30655867,0.00084766,0.00085608
6.4600,0.15535815,0.15530371,0.00043654,0.00044512
6.4800,-0.07871597,-0.07868237,-0.00017347,-0.00018129
6.5000,-0.25835436,-0.25835918,-0.00066043,-0.00066269
6.5200,-0.24886795,-0.24878668,-0.00090710,-0.00092157
6.5400,-0.05348831,-0.05349768,-0.00071797,-0.00071417
6.5600,0.21213387,0.21214110,-0.00032675,-0.00032359
6.5800,0.32405379,0.32400388,0.00021178,0.00022415
6.6000,0.20146665,0.20142113,0.00055986,0.00056726
6.6200,-0.08112844,-0.08111476,0.00072075,0.00071473
6.6400,-0.29895633,-0.29895982,0.00060426,0.00059962
6.6600,-0.28836524,-0.28828504,0.00027337,0.00025721
6.6800,-0.09761260,-0.09762773,-0.00007218,-0.00006824
6.7000,0.11665652,0.11668240,-0.00037983,-0.00038230
6.7200,0.19179570,0.19173663,-0.00048897,-0.00047751
6.7400,0.12492883,0.12490987,-0.00049101,-0.00048970
6.7600,-0.03447782,-0.03447864,-0.00027881,-0.00027964
6.7800,-0.17221531,-0.17220548,0.00001462,0.00001147
6.8000,-0.22766486,-0.22759523,0.00034672,0.00033437
6.8200,-0.16731435,-0.16732904,0.00063771,0.00063880
6.8400,-0.00601604,-0.00598708,0.00067221,0.00066457
6.8600,0.14205716,0.14198253,0.00051196,0.00052370
6.8800,0.19900964,0.19900080,0.00006692,0.00006774
6.9000,0.09137020,0.09134718,-0.00035527,-0.00034842
6.9200,-0.11369105,-0.11366236,-0.00069122,-0.00069589
6.9400,-0.28967299,-0.28961193,-0.00068843,-0.00069947
6.9600,-0.29719305,-0.29718674,-0.00035960,-0.00036513
6.9800,-0.12154788,-0.12151405,0.00013931,0.00012929
7.0000,0.10582152,0.10574987,0.00065387,0.00066430
7.0200,0.25541955,0.25541570,0.00085868,0.00086007
7.0400,0.21841788,0.21836964,0.00075302,0.00076604
7.0600,0.04979803,0.04982584,0.00025719,0.00025463
7.0800,-0.13710019,-0.13707197,-0.00030704,-0.00030984
7.1000,-0.19613480,-0.19611877,-0.00075893,-0.00076458
7.1200,-0.08085567,-0.08082790,-0.00091348,-0.00091937
7.1400,0.14251609,0.14246432,-0.00070722,-0.00069768
7.1600,0.35973597,0.35973995,-0.00033297,-0.00032720
7.1800,0.38911837,0.38906083,0.00009594,0.00011500
7.2000,0.15342056,0.15344744,0.00037774,0.00037711
7.2200,-0.22932167,-0.22931878,0.00056939,0.00056614
7.2400,-0.46840387,-0.46837103,0.00055009,0.00053235
7.2600,-0.41876618,-0.41874182,0.00042405,0.00041030
7.2800,-0.11896921,-0.11899010,0.00024971,0.00024790
7.3000,0.25397099,0.25398011,-0.00001635,-0.00001175
7.3200,0.44017751,0.44012366,-0.00029262,-0.00027315
7.3400,0.31561619,0.31563416,-0.00057098,-0.00056567
7.3600,-0.05393671,-0.05395622,-0.00061492,-0.00061172
7.3800,-0.40462761,-0.40458746,-0.00045270,-0.00046972
7.4000,-0.50564884,-0.50562662,-0.00000997,-0.00002447
7.4200,-0.25748871,-0.25747668,0.00052581,0.00051683
7.4400,0.18933472,0.18934213,0.00087239,0.00087718
7.4600,0.50722853,0.50717598,0.00086568,0.00088495
7.4800,0.48048234,0.48047108,0.00041243,0.00042475
7.5000,0.11855461,0.11850981,-0.00022435,-0.00021673
7.5200,-0.30637320,-0.30634133,-0.00085616,-0.00086943
7.5400,-0.53016570,-0.53013859,-0.00106854,-0.00108358
7.5600,-0.38495432,-0.38490539,-0.00077211,-0.00078584
7.5800,0.04147126,0.04149574,-0.00015999,-0.00015878
7.6000,0.44296160,0.44292719,0.00052786,0.00054351
7.6200,0.55377466,0.55373929,0.00088844,0.00090484
7.6400,0.27574602,0.27567794,0.00087131,0.00088225
7.6600,-0.17816912,-0.17816376,0.00041444,0.00040673
7.6800,-0.49639905,-0.49637701,-0.00012647,-0.00014161
7.7000,-0.44885541,-0.44878957,-0.00055579,-0.00057101
7.7200,-0.09076773,-0.09072639,-0.00070994,-0.00071324
7.7400,0.32808386,0.32807163,-0.00055061,-0.00053877
7.7600,0.55298394,0.55294271,-0.00028855,-0.00027170
7.7800,0.42399034,0.42391458,0.00001043,0.00002560
7.8000,0.04442819,0.04441253,0.00015976,0.00016022
7.8200,-0.34781077,-0.34779502,0.00028761,0.00027642
7.8400,-0.48287492,-0.48280531,0.00033108,0.00031547
7.8600,-0.27430586,-0.27425483,0.00032657,0.00031631
7.8800,0.14352905,0.14352697,0.00024374,0.00025012
7.9000,0.48775377,0.48770810,0.00001608,0.00003006
7.9200,0.51876886,0.51868624,-0.00029028,-0.00027122
7.9400,0.22479123,0.22476377,-0.00063155,-0.00062550
7.9600,-0.24249530,-0.24247921,-0.00070707,-0.00071426
7.9800,-0.57151108,-0.57143034,-0.00048662,-0.00050495
8.0000,-0.54683651,-0.54676622,0.00003743,0.00001806
8.0200,-0.17755427,-0.17753738,0.00067232,0.00066865
8.0400,0.30091453,0.30087243,0.00105568,0.00106275
8.0600,0.56501057,0.56491806,0.00100963,0.00103109
8.0800,0.42470928,0.42466054,0.00045074,0.00046205
8.1000,-0.02259762,-0.02259950,-0.00026108,-0.00025996
8.1200,-0.41880460,-0.41873291,-0.00097207,-0.00098623
8.1400,-0.54974950,-0.54967055,-0.00117702,-0.00119604
